id,title,organization,organization_type,detail_url,apply_url,apply_type,homepage_url,recruit_type,recruit_close_at,salary_info,address,description_image_urls,description_image_local,logo_url,description_text,view_count,discovered_at
331816,[국토교통부] 2026년 하반기 국토교통부(철도특별사법경찰대) 청년인턴 채용 공고,국토교통부,공공기관/공기업,https://linkareer.com/activity/331816,https://www.2030db.go.kr/user/youthIntern/selectYouthInternList.do#down,접수페이지,https://www.molit.go.kr/portal.do#mltm,NORMAL,2026-07-09T09:00:59+00:00,회사 내규에 따름,서울 용산구 동자동 43-205,https://media-cdn.linkareer.com/se2editor/image/873216;https://media-cdn.linkareer.com/se2editor/image/873214;https://media-cdn.linkareer.com/se2editor/image/873215,images/331816.jpg,https://media-cdn.linkareer.com/activity_manager/logos/873151,"[국토교통부] 2026년 하반기 국토교통부(철도특별사법경찰대) 청년인턴 채용 공고

[담당업무]
ㅇ 부서(국토, 주택, 건설, 교통, 항공, 철도 등) 행정지원
ㅇ 각 분야 통계 및 DB현행화 / 행정시스템 운영지원
ㅇ 행사 및 회의개최 보조

[접수기간]
07월 07일 ~ 07월 09일

[채용공고]",0,2026-06-30T05:17:08+00:00
331801,[국토교통부] 2026년 하반기 국토교통부(서울지방항공청) 청년인턴 채용 공고,국토교통부,공공기관/공기업,https://linkareer.com/activity/331801,https://www.2030db.go.kr/user/youthIntern/selectYouthInternList.do#down,접수페이지,https://www.molit.go.kr/portal.do#mltm,NORMAL,2026-07-09T09:00:59+00:00,회사 내규에 따름,인천 중구 공항로424번길 47,https://media-cdn.linkareer.com/se2editor/image/873168;https://media-cdn.linkareer.com/se2editor/image/873166;https://media-cdn.linkareer.com/se2editor/image/873167,images/331801.jpg,https://media-cdn.linkareer.com/activity_manager/logos/873151,"[국토교통부] 2026년 하반기 국토교통부(서울지방항공청) 청년인턴 채용 공고

[모집분야]
항공관제

[접수기간]
07월 07일 ~ 07월 09일

[채용공고]",0,2026-06-30T05:17:08+00:00
331797,General Affairs Manager · 총무 (인턴) - 경영지원 (피플),주식회사 당근마켓,중소기업,https://linkareer.com/activity/331797,https://careers.daangn.com/jobs/role/4523520003/,접수페이지,,NORMAL,2026-07-08T14:59:59+00:00,회사 내규에 따름,서울 서초구 강남대로 465,https://media-cdn.linkareer.com/se2editor/image/873483,images/331797.png,https://media-cdn.linkareer.com/activity_manager/logos/873450,,0,2026-06-30T05:17:09+00:00
331786,[베리시] 어패럴 생산관리 인턴 (6개월 체험형),딥다이브,스타트업,https://linkareer.com/activity/331786,https://deep-dive.career.greetinghr.com/ko/o/223649,접수페이지,https://deep-dive.career.greetinghr.com/ko/home,ASAP,2026-09-27T14:59:59+00:00,회사 내규에 따름,서울 성동구 성수이로 62,https://deepdive22.cafe24.com/career/scm/apparel production_intern.png,images/331786.png,https://media-cdn.linkareer.com/activity_manager/logos/873122,,0,2026-06-30T05:17:11+00:00
331769,"Software Engineer, Backend (전환형 인턴) - 당근페이",주식회사 당근마켓,중소기업,https://linkareer.com/activity/331769,https://careers.daangn.com/jobs/role/7786449003/,접수페이지,,NORMAL,2026-07-07T14:59:59+00:00,회사 내규에 따름,서울 서초구 강남대로 465,https://media-cdn.linkareer.com/se2editor/image/873060,images/331769.png,https://media-cdn.linkareer.com/activity_manager/logos/873061,,0,2026-06-30T05:17:10+00:00
332057,"[백패커] [텀블벅/tumblbug] 크라우드 펀딩 MD (체험형 인턴, 6개월)",백패커,중소기업,https://linkareer.com/activity/332057,https://team.backpac.kr/ko/o/162371,접수페이지,https://team.backpac.kr/ko/home,ASAP,2026-09-28T14:59:59+00:00,회사 내규에 따름,서울 서초구 서초대로 398,https://media-cdn.linkareer.com/se2editor/image/874048,images/332057.png,https://media-cdn.linkareer.com/activity_manager/logos/874051,"[백패커] [텀블벅/tumblbug] 크라우드 펀딩 MD (체험형 인턴, 6개월)

■ 주요 업무
- 크라우드 펀딩 MD 업무 전반 지원 
- 창작자 리서치 및 리스트업
- 기준에 따른 창작자 선별 및 주 단위 리스트 관리

■ 자격 요건
- 텀블벅에 대한 이해와 창작 생태계에 대한 깊은 관심을 보유하신 분
- 새로운 시도를 두려워하지 않고, 기회를 잡기 위한 행동력을 보유하신 분
- 창작자와의 소통/컨설팅을 위한 원활한 커뮤니케이션 역량을 보유하신 분
- 여러 온라인/웹 콘텐츠에 관심을 갖고 소비하시는 분
- 반복적인 리서치 업무를 성실하고 안정적으로 수행할 수 있는 분
- 정량적 목표를 달성하는 것에 동기부여 되시는 분

■ 우대 사항
- 유관 업무 경험을 보유하신 분
- 텀블벅 이용 경험이 있으신 분
- 협업툴 사용 경험이 있으신 분 (노션, 구글워크스페이스 등)
- 대량 데이터 정리, 리서치, 리스트업 경험이 있으신 분
- 반복 업무 속에서도 기준을 유지하며 일한 경험이 있으신 분",0,2026-06-30T08:38:15+00:00
331987,영상/광고 퍼포먼스 마케터 (인턴),주식회사 패스트뷰,중소기업,https://linkareer.com/activity/331987,https://fastview.ninehire.site/job_posting/BQJsa5GF,접수페이지,https://www.fastviewkorea.com/main/main.html,ASAP,2026-09-28T14:59:59+00:00,회사 내규에 따름,서울 서초구 서초대로 396,https://media-cdn.linkareer.com/se2editor/image/873814,images/331987.png,https://media-cdn.linkareer.com/activity_manager/logos/873815,,0,2026-06-30T08:38:15+00:00
331968,[아이샵케어] Channel Sales Team 가맹점 상담 및 세일즈 경험,아이샵케어,중소기업,https://linkareer.com/activity/331968,https://career.ishopcare.co.kr/job_posting/GswDOHHY,접수페이지,https://www.ishopcare.co.kr/,ASAP,2026-09-28T14:59:59+00:00,회사 내규에 따름,서울 강남구 역삼동 706-19,https://media-cdn.linkareer.com/se2editor/image/873749,images/331968.png,https://media-cdn.linkareer.com/activity_manager/logos/873751,"[아이샵케어] Channel Sales Team 가맹점 상담 및 세일즈 경험

[모집기간]
채용 시 마감

[담당업무]
-가맹점 도입을 고민 중인 잠재 고객을 대상으로 상담을 진행하고, 제품 도입까지 자연스럽게 이어지도록 세일즈해요.
-상담 과정에서 고객이 망설이는 이유를 파악하고, 필요한 정보를 다시 안내하며 구매 결정을 이끌어내요.
-상담·세일즈 결과를 데이터로 정리하고, 고객 반응과 진행 현황을 관리해요.
-어떻게 하면 더 설득력 있는 상담과 제안이 가능할지 고민하고, 직접 화법과 전략을 개선해봐요.

[자격요건]
-고객 상담이나 영업, 또는 누군가를 설득해본 경험이 있는 분을 찾고 있어요.
-전화로 필요한 내용을 친절하고 정확하게, 그리고 설득력 있게 전달할 수 있는 분을 찾고 있어요.
-목표 달성을 위해 적극적으로 의견을 제안하고, 책임감 있게 업무를 수행할 수 있는 분을 찾고 있어요.
-고객의 반응을 살피고, 더 나은 세일즈 방식을 스스로 고민하고 시도해볼 수 있는 분을 찾고 있어요.

[우대사항]
-전화 상담 또는 세일즈 경험이 있는 분이면 더 좋아요.
-거절이나 망설임을 다시 설득으로 연결해본 경험이 있는 분이면 더 좋아요.
-엑셀 또는 구글 스프레드시트로 데이터 정리와 관리가 가능한 분이면 더 좋아요.
-상담·세일즈 화법이나 안내 문구를 더 좋게 개선해본 경험이 있는 분이면 더 좋아요.

[채용공고]",0,2026-06-30T08:38:14+00:00
331952,[뱅크샐러드] CX Operator (인턴십),뱅크샐러드,중소기업,https://linkareer.com/activity/331952,https://banksalad.career.greetinghr.com/ko/o/91270,접수페이지,https://www.banksalad.com/,ASAP,2026-09-24T14:59:59+00:00,회사 내규에 따름,서울 영등포구 여의대로 108,https://media-cdn.linkareer.com/se2editor/image/873681,images/331952.png,https://media-cdn.linkareer.com/activity_manager/logos/873682,"[뱅크샐러드] CX Operator (인턴십)

[모집기간]
채용 시 마감

[담당업무]
상담을 통해 고객이 겪는 문제를 파악하고 해결하여 ‘고객감동’이라는 가치를 전달합니다.
-비대면 상담채널(앱 내 고객센터, 전화, 스토어, 이메일)에서의 고객 상담을 진행합니다.
-개발/운영 등 유관 부서와의 협업을 통해 고객의 문제를 해결합니다.

더 나은 고객 경험을 위해 고객센터를 운영하고 팀 내 업무 프로세스를 지속적으로 개선합니다.
-고객이 스스로 문제를 해결할 수 있도록 FAQ, 챗봇 등 고객지원 도구를 운영·관리합니다.
-상담 품질과 처리 속도를 높이기 위해 내부 프로세스를 점검하고 개선합니다.

뱅크샐러드와 고객을 연결하는 접점으로서, 고객과 제품에 대한 이해도를 높이는 역할을 수행합니다.
-고객의 목소리(VoC)를 분석하여 뱅크샐러드가 고객을 더 잘 이해할 수 있도록 공유합니다.
-고객이 뱅크샐러드의 다양한 기능을 이해하고 활용할 수 있도록 안내 콘텐츠를 제작·배포합니다.

[자격요건]
-고객의 이야기에 공감하고, 고객의 불편을 끝까지 파악하고 해결하고자 하는 태도를 갖추신 분
-고객 요청 사항을 정확하게 파악하고, 고객의 시선에서 명확하게 답변할 수 있는 분
-더 나은 고객 경험을 위해 불편 요소를 발견하고 개선 의견을 제안할 수 있는 분
-계약기간 동안 풀타임 정규 근무가 가능하신 분 (학업 병행 불가)

[우대사항]
-고객과 직접 소통하며 문제 해결 또는 긍정적인 경험을 전달해본 경험이 있으신 분이면 좋습니다.
-채팅상담, 유선상담 등 비대면 고객 응대 서비스 경험이 있는 분을 우대합니다.
-주도적으로 문제를 발견하고, 동료와의 협업을 통해 해결해본 경험이 있으신 분이면 더욱 좋습니다.
-챗봇, 자동응답, AI 서비스의 응답 정확도 개선에 직·간접적으로 참여해본 경험이 있으신 분이면 더욱 좋습니다.
-반복적인 업무를 툴, 자동화, 프로세스 개선 등을 통해 효율화해본 경험이 있으신 분을 우대합니다.

[채용공고]",0,2026-06-30T08:38:14+00:00
331945,[크레이버코퍼레이션] [SKIN1004] 틱톡샵 US 어필리에이트 마케팅 인턴,크레이버코퍼레이션,중소기업,https://linkareer.com/activity/331945,https://craver-corp.career.greetinghr.com/ko/o/224271,접수페이지,https://www.cravercorp.com/,ASAP,2026-09-27T14:59:59+00:00,회사 내규에 따름,서울 강남구 테헤란로 129,https://media-cdn.linkareer.com/se2editor/image/873673,images/331945.jpg,https://media-cdn.linkareer.com/activity_manager/logos/873674,"[크레이버코퍼레이션] [SKIN1004] 틱톡샵 US 어필리에이트 마케팅 인턴

[모집기간]
채용 시 마감

[담당업무]
-틱톡샵 US 기반 어필리엣 인플루언서 협업을 통한 콘텐츠 마케팅 전략 수립 및 실행 지원
-틱톡/글로벌 SNS 트렌드 분석을 통한 인플루언서 발굴, 섭외 및 콘텐츠 관련 커뮤니케이션
-어필리엣 캠페인 성과 데이터 분석 및 리포트 작성, 운영 프로세스 효율화 지원
-협업 에이전시 및 파트너사 관리, 커뮤니케이션 지원
-그 외 글로벌 마케팅 및 틱톡샵 운영 관련 업무 전반 서포트

[자격요건]
-영어 커뮤니케이션 가능자
-Fluent written communication is mandatory
-Verbal communication is a plus
-배우려는 자세로 새로운 업무를 적극적으로 학습하시는 분
-원활한 커뮤니케이션 및 협업 능력을 보유하신 분
-빠르게 변화하는 업무 환경에서도 유연하게 대응하며 주도적으로 업무를 수행하고 성장하고자 하는 분
-이커머스, SNS 기반 마케팅에 대한 관심과 이해를 보유하신 분

[우대사항]
-틱톡샵 US 운영 경험이 있으신 분
-뷰티 & 스킨케어 업계에 관심도 높으신 분
-해외 경험이 있으신 분, 혹은 해외 문화에 대한 이해도가 있으신 분
-빠르게 돌아가는 업무 환경에서 주도적으로 업무 하시면서 성장을 원하시는 분

[채용공고]",0,2026-06-30T08:38:14+00:00
332254,신세계인터내셔날 패션 마케팅팀 인턴 모집공고,(주)삼구아이앤씨,중견기업,https://linkareer.com/activity/332254,jy.park@isamkoo.com,이메일,,NORMAL,2026-07-06T14:59:59+00:00,"1,890,000원 ~ 1,890,000원/월",서울 강남구 도산대로 449,,,https://media-cdn.linkareer.com/activity_manager/logos/874801,"﻿신세계인터내셔날 패션 마케팅팀 인턴 모집공고

1. 소속: 패션마케팅팀  

2. 담당 브랜드: 보브, 델라라나, 할리데이비슨 컬렉션스 브랜드 등
(* 업무에 따라 변경 가능)

3. 채용구분: 체험형인턴 (* 삼구아이앤씨 소속 파견직 사무 보조이며 정규직 전환불가)

4. 채용기간: 채용시점 기준 약 3개월 (* 계약 기간 엄수 / 논의 후 연장 계약 가능)

5. 근무시간: 주 5일 (월-금) / (09:00~17:00, 점심시간 1시간 포함)
 

6. 근무 위치: 신세계인터내셔날 청담 사옥 11층 (서울시 강남구 도산대로 449)

7. 담당업무 (MARKETING ASSISTANT)

- 보브, 델라라나, 할리데이비슨 컬렉션스, 텐먼스 브랜드 마케팅 전반 업무 보조
- 셀럽·인플루언서 마케팅 및 홍보 제품 관리 지원
- 콘텐츠 제작 및 SNS 운영 보조
- 마케팅 리서치 및 자료 정리

8. 채용절차
구분
내용
세부내용
비고
1차
서류전형
7/1 (수) - 7/6 (월)
이력서 1부,
자기소개서 1부(자유양식)
포트폴리오(10MB이내)
jy.park@isamkoo.com
제목: 패션 마케팅팀 인턴 
/ 이름(연락처)
2차
면접
7/7 (화) - 7/10 (금)
서류 전형기간내 접수후
지정일 대면 면접진행
서류전형 합격자 개별 연락
근무
7/14 (화) - 10/13 (화)
(인수인계 기간 포함)
3개월 이상 근무 필수
휴학생 우대
* 면접 및 출근 일자 변동 가능 / 채용 전환이 되지 않는 인턴십입니다.

9. 필요역량 및 우대자격

- 패션 마케팅 전공자 및 패션 분야에 높은 관심과 이해도 보유자
- Excel/PowerPoint 등 OA 프로그램 능숙자
- Photoshop/Illustrator 등 디자인 툴 활용 가능자
- 패션/마케팅 관련 인턴십 및 프로젝트 경험자
- 영어 가능자

  
10. 급여: 월 1,888,590원 (7H근무, 세전 기준 / 자사 내규에 따름)

11. 복지 : 점심 무료제공 / 4대보험. 연차 / 명절상품권 / 경",0,2026-07-01T05:53:43+00:00
332211,[경영기획] 채용 운영 및 브랜딩 담당 (체험형 인턴),누리미디어,중소기업,https://linkareer.com/activity/332211,https://career.nurimedia.co.kr/job_posting/zhc6hrLa,접수페이지,,ASAP,2026-09-29T14:59:59+00:00,회사 내규에 따름,서울 마포구 양화로19길 22-16,https://image.ninehire.com/job-posting/d85fd200-3385-11ef-b2d4-8ffdbd3d5924/560d7420-3cee-11ef-88f9-6779177cb135.jpg,images/332211.jpg,https://media-cdn.linkareer.com/activity_manager/logos/874671,"누리미디어를 소개합니다.우리는 지식의 흐름을 바꾸고 있습니다.
대한민국 대표 AI 전문지식 플랫폼 DBpia는 전 세계 1,700만 명 이용자의 지식 콘텐츠에 대한 모든 경험을 설계하고 제공하고 있습니다.
480만 편 이상의 독점 원문 콘텐츠와 국내 최대 수준의 학술 데이터, 수많은 저자와 이용자, 구독기관, 학회의 상호작용, 그리고 이를 실제 서비스로 연결해 온 경험을 통해 축적된 빅데이터를 바탕으로 학술 지식 산업의 기준을 만들어가고 있습니다.
우리는 단순히 콘텐츠를 제공하는 것을 넘어, 데이터와 기술을 통해 지식의 탐색부터 이해, 활용까지 전 과정을 혁신하는 ‘AI 기반 전문지식 플랫폼’으로 지식의 흐름을 바꾸고 있습니다.

우리는 지식의 대중화를 도전합니다.
하지만 여전히 전문지식은 어렵고, 멀고, 제한적으로 소비되고 있습니다. 우리는 이 문제를 해결하고자 합니다. AI 기술과 데이터 기반으로 지식이 활용되는 패러다임을 설계하는 것. 지식이 더 많은 사람에게 닿고, 더 쉽게 활용될 수 있도록 지식의 문턱을 낮추는 일이 우리가 지금 하고 있는 도전입니다.

우리는 지식으로 풍요로운 세상을 꿈꿉니다.
더 찾기 쉽게, 더 읽기 쉽게, 더 쓰기 쉽게. 우리는 지식의 흐름을 정의하고 설계하며 누구나 지식을 나누고 활용할 수 있는 세상을 만들어가고 있습니다. ‘온 세상을 지식으로 이롭게’ 누리미디어는 이 변화를 계속해서 만들어가고 있습니다. 그리고 그 여정을 함께 만들어갈 동료를 기다립니다.

 
경영기획팀을 소개합니다.경영기획팀은 회사의 방향을 설계하고 운영의 기반을 단단히 만드는 팀입니다. 조직문화, 채용, 교육과 같은 사람 중심의 영역부터 회계, 재무, 총무까지 전사 운영 전반을 아우르며, 회사가 지속적으로 성장할 수 있는 구조와 환경을 만들어갑니다. 우리는 조직이 원활하게 굴러가도록 보이지 않는 기반을 책임지는 동시에 구성원이 일에 몰입하고 성취와 성장의 즐거움을 느낄 수 있도록 제도와 프로세스, 그리고 우리의 문화를 끊임없이 점검하고 개선합니다. 문제없이",0,2026-07-01T05:53:45+00:00
332184,[닥터나우] 대외정책실 정책분석 인턴 채용(~채용 시 마감),닥터나우,스타트업,https://linkareer.com/activity/332184,https://recruit.doctornow.co.kr/job_posting/Uskn0q5J,접수페이지,https://company.doctornow.co.kr/company,ASAP,2026-09-29T14:59:59+00:00,회사 내규에 따름,서울 강남구 테헤란로 625,https://media-cdn.linkareer.com/se2editor/image/874582,images/332184.png,https://media-cdn.linkareer.com/activity_manager/logos/741786,,0,2026-07-01T05:53:47+00:00
332152,[EY한영] 컨설팅부문 Digital 컨설팅 단기 인턴,EY한영,외국계기업,https://linkareer.com/activity/332152,https://eycareers-kr.recruiter.co.kr/career/jobs/120273,접수페이지,https://www.ey.com/ko_kr,NORMAL,2026-07-05T14:59:59+00:00,회사 내규에 따름,서울 영등포구 여의공원로 111,https://media-cdn.linkareer.com/se2editor/image/874408,images/332152.jpg,https://media-cdn.linkareer.com/activity_manager/logos/357256,"[EY한영] 컨설팅부문 Digital 컨설팅 단기 인턴

[담당업무]
- 고객사 법인 커뮤니케이션 및 세부 업무 지원
- 국/내외 시장 Trend 및 경쟁사 동향 리서치 및 분석
- 데이터 분석 및 인터뷰 기반 시장 규모 산정
- 프로젝트 회의록 작성 및 대내 인터뷰 지원 (영어 회의록 작성, 엑셀 작업 및 문서 작업 지원)

[접수기간]
06월 30일 ~ 07월 05일

[채용공고]",0,2026-07-01T05:53:47+00:00
332149,[EY한영] 컨설팅부문 AID팀 인턴,EY한영,외국계기업,https://linkareer.com/activity/332149,https://eycareers-kr.recruiter.co.kr/career/jobs/120294,접수페이지,https://www.ey.com/ko_kr,NORMAL,2026-07-06T14:59:59+00:00,회사 내규에 따름,서울 영등포구 여의공원로 111,https://media-cdn.linkareer.com/se2editor/image/874363,images/332149.jpg,https://media-cdn.linkareer.com/activity_manager/logos/357256,"[EY한영] 컨설팅부문 AID팀 인턴

[담당업무]
- AI/Gen AI/Data Science 프로젝트 내 모델 개발 및 프로토타입 구현 지원
- Python 기반 데이터 전처리 및 파이프라인 구축
- LLM/API 활용 AI 기능 개발 및 PoC(Proof of Concept) 테스트

[접수기간]
06월 30일 ~ 07월 06일

[채용공고]",0,2026-07-01T05:53:47+00:00
332142,[앳홈] 중화권 (대만/홍콩/중국) 인플루언서 마케팅 인턴 (체험형),앳홈,중소기업,https://linkareer.com/activity/332142,https://career.athomecorp.com/job_posting/OO9G9sJ4,접수페이지,https://www.athomecorp.com/,ASAP,2026-09-28T14:59:59+00:00,회사 내규에 따름,서울 성동구 아차산로 6,https://media-cdn.linkareer.com/se2editor/image/874338,images/332142.jpg,https://media-cdn.linkareer.com/activity_manager/logos/874340,"[앳홈] 중화권 (대만/홍콩/중국) 인플루언서 마케팅 인턴 (체험형)

[담당업무]
 중화권(대만·홍콩·중국) 크리에이터·인플루언서 서칭 및 무가 협업 진행
해외 시장 뷰티 트렌드 및 콘텐츠 레퍼런스 리서치
인플루언서 리스트업 및 커뮤니케이션 지원
캠페인 운영 및 성과 데이터 취합 지원

[접수기간]
06월 30일 ~ 채용시 마감

[채용공고]",0,2026-07-01T05:53:47+00:00
332195,CEO Staff (인턴),(주)이노서스,중소기업,https://linkareer.com/activity/332195,https://linkareer.com/activity/332195,간편지원,https://innoxus.co.kr,NORMAL,2026-07-18T14:59:59+00:00,"3,000,000원 ~ 3,000,000원/월",서울 강남구 테헤란로 309,https://media-cdn.linkareer.com/se2editor/image/874715,images/332195.png,https://media-cdn.linkareer.com/activity_manager/logos/874723,"CEO Staff (0명)""좋은 회사에는 좋은 사람이 모입니다.이노서스의 성장에 필요한 인재를 직접 발굴하고,대표와 연결하는 역할을 맡아주실 분을 찾고 있어요.""
이노서스(INNOXUS)는 글로벌 1위 미용의료기기를 목표로서울의대 출신 대표, 글로벌 대기업·스타트업 출신의 탑급 인재들이 모여 만든 벤처기업입니다.
· 첫 제품 올타이트 — 출시 18개월 만에 500대 이상 판매, 업계 대기업 수준의 속도· 알토스벤처스(쿠팡·토스 투자 VC)로부터 140억 원 이상 투자 유치· 흑자 유지 중 — 재무적으로 안정된 상태에서 글로벌 확장 중

📰 최근 소식───────────────────────────────· [매일경제] 이노서스, 알토스벤처스 등으로부터 142억 시리즈A 투자 유치  → https://www.mk.co.kr/news/it/11937861
· [하이뉴스] 이노서스, 대한임상미용의학회 학술대회 참가 (2026.06)  → https://www.hinews.co.kr/view.php?ud=202606041653417313dacadeb388_48📋 주요 업무───────────────────────────────이노서스의 성장에 필요한 핵심 인재를 직접 발굴하고, 대표를 가장 가까운 거리에서 서포트하는 역할입니다
• 링크드인 등 핵심 인재 서치 · 아웃리치, 대표 커피챗 세팅• 인재 파이프라인 관리 및 채용 프로세스 지원• 신규 채용 포지션 · 경쟁사 · 산업 트렌드 리서치 및 정리• 대표 직속 지시 업무 처리

📋 자격 요건───────────────────────────────• 경력 무관 (신입 지원 가능)• 대학교 졸업(4년제) 이상, 졸업 예정자 지원 가능

✅ 이런 분을 찾고 있어요───────────────────────────────[ 이런 경험이 있는 분 ]
• 학생회·행사 기획·영업·동아리 회장 등 사람을 모으고 일을 운영해본 분• 낯선 사람에게 먼저 연락하고, 관계를 만들어본 경험이 있는 분• 비정형 업무를 오너십을 갖고 끝까지 완수",0,2026-07-01T10:11:11+00:00
332543,[한국문화관광연구원] 2026년 청년인턴 채용,한국문화관광연구원,기타,https://linkareer.com/activity/332543,https://kcti.plusrecruit.co.kr/#/recruitment/detail/34,접수페이지,https://www.kcti.re.kr/web/user/main.do,NORMAL,2026-07-15T14:59:59+00:00,"2,210,000원 ~ 2,210,000원/월",서울 강서구 금낭화로 154,https://media-cdn.linkareer.com/se2editor/image/875831;https://media-cdn.linkareer.com/se2editor/image/875830,,https://media-cdn.linkareer.com/activity_manager/logos/875845,"[한국문화관광연구원] 2026년 청년인턴 채용

[모집분야]
- 장애인제한경쟁 채용 일반행정지원 2명
- 장애인제한경쟁 채용 연구행정지원 3명
- 공개경쟁채용 일반행정지원 2명
- 공개경쟁채용 연구행정지원 3명

[전형절차]
- 입사지원서 접수 > 1차전형 (서류) > 최종 전형 (면접) > 합격자결정/발표

[접수일정]
- 2026.7.1 ~ 2026.7.15",0,2026-07-02T04:20:06+00:00
332534,[Solution] Research Assistant (체험형),노타,중소기업,https://linkareer.com/activity/332534,https://career.nota.ai/ko/o/226030,접수페이지,,ASAP,2026-09-29T14:59:59+00:00,회사 내규에 따름,서울 강남구 테헤란로 521,,,https://media-cdn.linkareer.com/activity_manager/logos/875804,"👋 우리 ​팀을 ​소개합니다.AI-Industry팀은 ​현실 세계의 ​복잡한 산업 문제와 최첨단 ​AI ​기술 사이의 ​간극을 메우는 가교 역할을 ​합니다. 현재 ​우리는 ​제조·건설·유통 등 ​다양한 ​현장에서 ​발생하는 예지보전, 안전사고 ​예방 ​등의 난제를 Nota만의 ​독보적인 ​AI ​기술로 해결하고 있습니다.
이 ​여정에는 시장을 ​읽는 ​리서치, 문제를 ​구조화하는 전략, ​그리고 ​그 전략을 실제 ​제품·프로젝트로 옮기는 ​실행이 끊임없이 맞물립니다.
Research Assistant Intern은 바로 그 맞물림의 한가운데에서, 팀이 더 빠르고 정확하게 결정하고 실행하도록 돕는 역할입니다. 단순 보조가 아니라, 당신이 정리한 리서치 한 장과 미팅 기록 하나가 팀의 다음 의사결정으로 이어지는 경험을 하게 됩니다.

📌 해당 포지션으로 합류하신다면AX 시장의 최전선을 경험합니다. 회사와 팀의 지원 아래, 산업계 AX를 선도하는 전략적 Product가 어떻게 설계되고 사업화되는지 그 전 과정을 가장 가까운 자리에서 함께하며, 각 단계에 필요한 리서치와 실행을 직접 거듭니다.비즈니스와 테크가 만나는 지점을 봅니다. 외부 파트너·잠재 고객과의 미팅, 내부 기술 조직과의 소통이 어떻게 하나의 제품으로 수렴하는지 — 'End-to-End' 비즈니스의 흐름을 옆에서 익히고, 그 과정에 필요한 자료 조사·정리·운영을 지원합니다.확장 가능한 솔루션의 사고방식을 배웁니다. 단일 과제 해결에 그치지 않고, 복잡한 고객 요구사항에서 공통 분모를 뽑아 확장성 있는 'Scalable AI Product'로 녹여내는 팀의 사고 과정을 함께하며, 시장·산업·경쟁 리서치로 그 토대를 보탭니다.

✅ 주요 업무전략·리서치 지원(Vision AI 포함) AX 솔루션 관련 사업 전략 수립 및 실행 과정 지원신사업 기회 탐색을 위한 시장·산업·경쟁 환경 리서치 수행리서치 결과를 의사결정에 활용 가능한 형태로 정리·문서화Project·Product 업무 지원솔루션 정의·제품-시장 적",0,2026-07-02T04:20:03+00:00
332526,[더파운더즈] 패키지 디자이너 단기인턴,주식회사 더파운더즈,스타트업,https://linkareer.com/activity/332526,https://thefounders.kr/job_posting/o3Hmu0tD,접수페이지,,ASAP,2026-09-30T14:59:59+00:00,면접 후 결정,서울 강남구 테헤란로 534,https://media-cdn.linkareer.com/se2editor/image/875766,images/332526.png,https://media-cdn.linkareer.com/activity_manager/logos/875771,#패키지디자이너 #패키지디자인 #BX디자인 #브랜드디자인 #디자인인턴 #단기인턴 #인턴채용 #디자인채용 #포토샵 #일러스트레이터 #인디자인 #AdobeCreative #목업디자인 #3D디자인 #모션그래픽 #AI디자인툴#뷰티브랜드 #뷰티디자이너 #화장품디자인 #더파운더즈 #아누아 #ANUA #K뷰티 #스킨케어브랜드 #글로벌뷰티브랜드 #디자인전공생 #신입디자이너 #경력무관 #대학생인턴 #디자인인턴모집 #포트폴리오채용,0,2026-07-02T04:20:05+00:00
